Timestamp,AT-1100.PV Value kg/m3,AT-1104.PV Value kg/m3,AT-1201.PV Value kg/m3,FC-1002.PV Value kg/h,FC-1002.SP Value kg/h,FRC-1004.PV Value,FRC-1004.SP Value,FT-1001.PV Value kg/h,FT-1002.PV Value kg/h,FT-1003.PV Value kg/h,FT-1004.PV Value kg/h,FT-1005.PV Value kg/h,FT-1102.PV Value m3/h,FT-1104.PV Value m3/h,FT-1200.PV Value kg/h,FT-1201.PV Value kg/h,FT-1215.PV Value kg/h,FT-1300.PV Value kg/h,LC-1001.PV Value %,LC-1001.SP Value %,LC-1104.PV Value %,LC-1104.SP Value %,LC-1200.PV Value %,LC-1200.SP Value %,LC-1212.PV Value %,LC-1212.SP Value %,PC-1104.PV Value kPa,PC-1104.SP Value kPa,PT-1001.PV Value kPa,PT-1004.PV Value kPa,PT-1100.PV Value kPa,PT-1300.PV Value kPa,TC-1006.PV Value °C,TC-1006.SP Value °C,TC-1103.PV Value °C,TC-1103.SP Value °C,TC-1205.PV Value °C,TC-1205.SP Value °C,TC-1211.PV Value °C,TC-1211.SP Value °C,TC-1215.PV Value °C,TC-1215.SP Value °C,TT-1001.PV Value °C,TT-1004.PV Value °C,TT-1005.PV Value °C,TT-1006.PV Value °C,TT-1100.PV Value °C,TT-1102.PV Value °C,TT-1103.PV Value °C,TT-1211.PV Value °C
2025-10-15T17:34:00.0000000Z,36.522,802.155,730.498,15000.05,15000,6,6,4701.159,15000.05,15000.05,2500.03,24321.848,329.653,885.835,14517.888,3605.537,944.316,10529.868,55.887,50,49.903,50,50,50,68.105,50,214.68,215.713,2624.027,2491.316,2439.382,2627.92,341.6,341.57,84.645,90,151.419,151.419,41.517,40,103.531,104.581,30.314,207.05,337.525,341.6,415.37,41.766,84.645,41.517
2025-10-15T17:35:00.0000000Z,36.522,802.146,730.498,15000.051,15000,6,6,4692.865,15000.051,15000.051,2500.03,24321.014,328.273,886.111,14517,3603.953,936.73,10538.219,55.965,50,49.904,50,50,50,68.392,50,214.727,215.713,2624.027,2491.29,2439.357,2627.926,341.597,341.57,84.652,90,151.419,151.419,41.492,40,103.546,104.581,30.314,207.05,337.517,341.597,415.355,41.815,84.652,41.492
2025-10-15T17:36:00.0000000Z,36.522,802.137,730.498,15000.051,15000,6,6,4684.574,15000.051,15000.051,2500.031,24320.275,326.894,886.386,14516.096,3602.463,929.255,10546.474,56.043,50,49.906,50,50,50,68.674,50,214.774,215.713,2624.027,2491.263,2439.33,2627.932,341.594,341.57,84.659,90,151.419,151.419,41.466,40,103.561,104.581,30.314,207.05,337.51,341.594,415.341,41.864,84.659,41.466
2025-10-15T17:37:00.0000000Z,36.523,802.128,730.498,15000.052,15000,6,6,4676.29,15000.052,15000.052,2500.032,24319.633,325.517,886.659,14515.192,3601.066,921.889,10554.631,56.12,50,49.907,50,50,50,68.951,50,214.82,215.713,2624.027,2491.236,2439.304,2627.938,341.592,341.57,84.667,90,151.419,151.419,41.441,40,103.576,104.581,30.314,207.049,337.504,341.592,415.328,41.913,84.667,41.441
2025-10-15T17:38:00.0000000Z,36.523,802.119,730.498,15000.053,15000,6,6,4668.016,15000.053,15000.053,2500.033,24319.074,324.142,886.933,14514.297,3599.76,914.631,10562.69,56.198,50,49.908,50,50,50,69.222,50,214.865,215.713,2624.027,2491.208,2439.276,2627.944,341.589,341.57,84.674,90,151.419,151.419,41.416,40,103.591,104.581,30.314,207.049,337.498,341.589,415.315,41.963,84.674,41.416
2025-10-15T17:39:00.0000000Z,36.523,802.11,730.498,15000.054,15000,6,6,4659.755,15000.054,15000.054,2500.033,24318.598,322.768,887.206,14513.419,3598.542,907.481,10570.648,56.275,50,49.91,50,50,50,69.488,50,214.909,215.713,2624.027,2491.179,2439.248,2627.95,341.587,341.57,84.682,90,151.419,151.419,41.391,40,103.606,104.581,30.314,207.049,337.492,341.587,415.303,42.013,84.682,41.391
2025-10-15T17:40:00.0000000Z,36.524,802.101,730.498,15000.055,15000,6,6,4651.509,15000.055,15000.055,2500.034,24318.195,321.396,887.48,14512.559,3597.409,900.437,10578.506,56.352,50,49.911,50,50,50,69.75,50,214.952,215.713,2624.027,2491.15,2439.219,2627.955,341.585,341.57,84.69,90,151.419,151.419,41.367,40,103.62,104.581,30.314,207.049,337.488,341.585,415.29,42.063,84.69,41.367
2025-10-15T17:41:00.0000000Z,36.524,802.092,730.498,15000.056,15000,6,6,4643.282,15000.056,15000.056,2500.035,24317.863,320.026,887.754,14511.717,3596.357,893.497,10586.264,56.429,50,49.913,50,50,50,70.006,50,214.995,215.713,2624.026,2491.12,2439.19,2627.961,341.583,341.57,84.698,90,151.419,151.419,41.342,40,103.634,104.581,30.314,207.049,337.483,341.583,415.279,42.114,84.698,41.342
2025-10-15T17:42:00.0000000Z,36.525,802.083,730.498,15000.057,15000,6,6,4635.076,15000.057,15000.057,2500.035,24317.602,318.657,888.029,14510.89,3595.381,886.66,10593.921,56.506,50,49.914,50,50,50,70.257,50,215.037,215.713,2624.026,2491.09,2439.16,2627.966,341.581,341.57,84.706,90,151.419,151.419,41.318,40,103.648,104.581,30.314,207.049,337.479,341.581,415.267,42.165,84.706,41.318
2025-10-15T17:43:00.0000000Z,36.525,802.073,730.498,15000.058,15000,6,6,4626.894,15000.058,15000.058,2500.036,24317.398,317.291,888.306,14510.074,3594.477,879.925,10601.478,56.583,50,49.916,50,50,50,70.503,50,215.078,215.713,2624.026,2491.059,2439.13,2627.972,341.579,341.57,84.714,90,151.419,151.419,41.294,40,103.662,104.581,30.314,207.049,337.475,341.579,415.256,42.216,84.714,41.294
2025-10-15T17:44:00.0000000Z,36.525,802.064,730.499,15000.058,15000,6,6,4618.738,15000.058,15000.058,2500.036,24317.258,315.926,888.583,14509.266,3593.64,873.29,10608.935,56.659,50,49.917,50,50,50,70.744,50,215.119,215.713,2624.026,2491.027,2439.099,2627.977,341.577,341.57,84.722,90,151.419,151.419,41.27,40,103.676,104.581,30.314,207.048,337.472,341.577,415.245,42.268,84.722,41.27
2025-10-15T17:45:00.0000000Z,36.526,802.055,730.499,15000.059,15000,6,6,4610.611,15000.059,15000.059,2500.037,24317.17,314.563,888.861,14508.462,3592.866,866.753,10616.293,56.736,50,49.918,50,50,50,70.979,50,215.159,215.713,2624.025,2490.995,2439.068,2627.982,341.576,341.57,84.73,90,151.419,151.419,41.246,40,103.689,104.581,30.314,207.048,337.469,341.576,415.234,42.321,84.73,41.246
2025-10-15T17:46:00.0000000Z,36.526,802.046,730.499,15000.06,15000,6,6,4602.515,15000.06,15000.06,2500.037,24317.133,313.202,889.141,14507.656,3592.149,860.313,10623.552,56.811,50,49.92,50,50,50,71.21,50,215.198,215.713,2624.025,2490.963,2439.036,2627.987,341.574,341.57,84.738,90,151.419,151.419,41.222,40,103.703,104.581,30.314,207.048,337.466,341.574,415.224,42.373,84.738,41.222
2025-10-15T17:47:00.0000000Z,36.527,802.036,730.499,15000.06,15000,6,6,4594.453,15000.06,15000.06,2500.038,24317.145,311.843,889.423,14506.846,3591.487,853.968,10630.714,56.887,50,49.921,50,50,50,71.435,50,215.237,215.713,2624.024,2490.93,2439.004,2627.992,341.573,341.57,84.747,90,151.419,151.419,41.199,40,103.715,104.581,30.314,207.048,337.464,341.573,415.213,42.426,84.747,41.199
2025-10-15T17:48:00.0000000Z,36.527,802.027,730.499,15000.061,15000,6,6,4586.425,15000.061,15000.061,2500.038,24317.203,310.486,889.706,14506.029,3590.876,847.716,10637.779,56.962,50,49.922,50,50,50,71.656,50,215.276,215.713,2624.024,2490.896,2438.971,2627.997,341.572,341.57,84.755,90,151.419,151.419,41.176,40,103.728,104.581,30.314,207.048,337.462,341.572,415.203,42.48,84.755,41.176
2025-10-15T17:49:00.0000000Z,36.528,802.018,730.499,15000.061,15000,6,6,4578.435,15000.061,15000.061,2500.039,24317.303,309.131,889.99,14505.202,3590.312,841.556,10644.749,57.037,50,49.923,50,50,50,71.871,50,215.314,215.713,2624.024,2490.863,2438.938,2628.002,341.57,341.57,84.764,90,151.419,151.419,41.153,40,103.741,104.581,30.314,207.048,337.46,341.57,415.193,42.534,84.764,41.153
2025-10-15T17:50:00.0000000Z,36.528,802.009,730.5,15000.061,15000,6,6,4570.484,15000.061,15000.061,2500.039,24317.441,307.778,890.277,14504.362,3589.791,835.486,10651.624,57.111,50,49.924,50,50,50,72.081,50,215.351,215.713,2624.023,2490.829,2438.904,2628.006,341.569,341.57,84.772,90,151.419,151.419,41.13,40,103.753,104.581,30.314,207.047,337.458,341.569,415.182,42.588,84.772,41.13
2025-10-15T17:51:00.0000000Z,36.529,801.999,730.5,15000.062,15000,6,6,4562.575,15000.062,15000.062,2500.039,24317.617,306.427,890.565,14503.51,3589.312,829.504,10658.407,57.186,50,49.925,50,50,50,72.286,50,215.388,215.713,2624.023,2490.794,2438.871,2628.011,341.568,341.57,84.781,90,151.419,151.419,41.108,40,103.765,104.581,30.314,207.047,337.457,341.568,415.172,42.642,84.781,41.108
2025-10-15T17:52:00.0000000Z,36.529,801.99,730.5,15000.062,15000,6,6,4554.707,15000.062,15000.062,2500.04,24317.828,305.077,890.855,14502.645,3588.871,823.609,10665.098,57.259,50,49.926,50,50,50,72.486,50,215.424,215.713,2624.022,2490.76,2438.837,2628.016,341.567,341.57,84.79,90,151.419,151.419,41.085,40,103.777,104.581,30.314,207.047,337.456,341.567,415.163,42.697,84.79,41.085
2025-10-15T17:53:00.0000000Z,36.53,801.98,730.5,15000.062,15000,6,6,4546.884,15000.062,15000.062,2500.04,24318.07,303.73,891.146,14501.765,3588.466,817.799,10671.699,57.332,50,49.927,50,50,50,72.681,50,215.46,215.713,2624.021,2490.725,2438.803,2628.02,341.566,341.57,84.799,90,151.419,151.419,41.063,40,103.789,104.581,30.314,207.047,337.455,341.566,415.153,42.753,84.799,41.063
2025-10-15T17:54:00.0000000Z,36.53,801.971,730.5,15000.062,15000,6,6,4539.107,15000.062,15000.062,2500.04,24318.344,302.385,891.44,14500.872,3588.095,812.073,10678.211,57.405,50,49.928,50,50,50,72.871,50,215.495,215.713,2624.021,2490.69,2438.768,2628.024,341.565,341.57,84.808,90,151.419,151.419,41.041,40,103.8,104.581,30.314,207.047,337.454,341.565,415.143,42.809,84.808,41.041
2025-10-15T17:55:00.0000000Z,36.531,801.962,730.501,15000.063,15000,6,6,4531.377,15000.063,15000.063,2500.04,24318.643,301.042,891.735,14499.965,3587.757,806.429,10684.635,57.478,50,49.928,50,50,50,73.056,50,215.53,215.713,2624.02,2490.655,2438.734,2628.028,341.565,341.57,84.817,90,151.419,151.419,41.019,40,103.811,104.581,30.314,207.047,337.454,341.565,415.134,42.865,84.817,41.019
2025-10-15T17:56:00.0000000Z,36.531,801.952,730.501,15000.063,15000,6,6,4523.695,15000.063,15000.063,2500.04,24318.969,299.701,892.032,14499.045,3587.449,800.866,10690.973,57.55,50,49.929,50,50,50,73.236,50,215.565,215.713,2624.02,2490.619,2438.699,2628.033,341.564,341.57,84.826,90,151.419,151.419,40.998,40,103.822,104.581,30.314,207.046,337.453,341.564,415.124,42.922,84.826,40.998
2025-10-15T17:57:00.0000000Z,36.532,801.943,730.501,15000.063,15000,6,6,4516.064,15000.063,15000.063,2500.041,24319.318,298.362,892.331,14498.113,3587.169,795.382,10697.227,57.621,50,49.93,50,50,50,73.41,50,215.599,215.713,2624.019,2490.584,2438.664,2628.037,341.563,341.57,84.835,90,151.419,151.419,40.976,40,103.833,104.581,30.314,207.046,337.453,341.563,415.115,42.979,84.835,40.976
2025-10-15T17:58:00.0000000Z,36.532,801.933,730.501,15000.063,15000,6,6,4508.482,15000.063,15000.063,2500.041,24319.69,297.026,892.632,14497.168,3586.917,789.975,10703.396,57.692,50,49.93,50,50,50,73.58,50,215.632,215.713,2624.019,2490.548,2438.629,2628.041,341.563,341.57,84.844,90,151.419,151.419,40.955,40,103.843,104.581,30.314,207.046,337.453,341.563,415.105,43.036,84.844,40.955
2025-10-15T17:59:00.0000000Z,36.533,801.924,730.502,15000.063,15000,6,6,4500.953,15000.063,15000.063,2500.041,24320.082,295.691,892.935,14496.213,3586.69,784.644,10709.484,57.763,50,49.931,50,50,50,73.744,50,215.665,215.713,2624.018,2490.513,2438.594,2628.045,341.562,341.57,84.853,90,151.419,151.419,40.934,40,103.854,104.581,30.314,207.046,337.453,341.562,415.096,43.094,84.853,40.934
2025-10-15T18:00:00.0000000Z,36.537,801.912,730.502,14999.329,15000,5.995,5.989,4493.468,14999.329,14999.329,2502.069,24322.111,294.362,893.356,14496.794,3586.425,779.389,10715.489,57.833,50,49.932,50,50,50,73.904,50,215.71,215.713,2624.017,2490.752,2438.826,2628.049,341.541,341.57,84.869,90,151.419,151.419,40.914,40,103.864,104.581,30.314,207.047,337.453,341.541,415.09,43.153,84.869,40.914
2025-10-15T18:01:00.0000000Z,36.552,801.885,730.502,14998.566,15000,5.982,5.972,4486.005,14998.566,14998.566,2507.329,24328.918,293.054,894.491,14505.841,3586.989,774.206,10721.391,57.903,50,49.934,50,50,50,74.062,50,215.829,215.713,2624.017,2491.7,2439.752,2628.052,341.479,341.57,84.914,90,151.419,151.419,40.904,40,103.874,104.581,30.314,207.052,337.464,341.479,415.115,43.214,84.914,40.904
2025-10-15T18:02:00.0000000Z,36.567,801.839,730.501,14998.269,15000,5.967,5.956,4478.582,14998.269,14998.269,2513.684,24338.342,291.769,896.468,14521.561,3590.125,769.096,10727.13,57.972,50,49.926,50,50,50,74.223,50,216.034,215.713,2624.016,2492.949,2440.975,2628.056,341.414,341.57,84.973,90,151.419,151.419,40.908,40,103.884,104.581,30.314,207.058,337.496,341.414,415.178,43.276,84.973,40.908
2025-10-15T18:03:00.0000000Z,36.582,801.78,730.501,14998.225,15000,5.95,5.939,4471.215,14998.225,14998.225,2520.505,24349.332,290.498,899.169,14538.901,3595.459,764.058,10732.668,58.041,50,49.902,50,50,50,74.39,50,216.309,215.713,2624.015,2494.263,2442.264,2628.059,341.358,341.57,85.03,90,151.419,151.419,40.919,40,103.894,104.581,30.314,207.064,337.55,341.358,415.218,43.338,85.03,40.919
2025-10-15T18:04:00.0000000Z,36.598,801.715,730.502,14998.293,15000,5.934,5.922,4463.913,14998.293,14998.293,2527.554,24361.592,289.238,902.332,14552.667,3601.919,759.089,10738.009,58.109,50,49.859,50,50,50,74.561,50,216.626,215.713,2624.014,2495.525,2443.498,2628.062,341.311,341.57,85.082,90,151.419,151.419,40.927,40,103.904,104.581,30.314,207.07,337.622,341.311,415.221,43.399,85.082,40.927
2025-10-15T18:05:00.0000000Z,36.613,801.651,730.503,14998.344,15000,5.917,5.906,4456.681,14998.344,14998.344,2534.689,24374.867,287.991,905.592,14558.726,3608.141,754.19,10743.189,58.177,50,49.804,50,50,50,74.734,50,216.946,215.713,2624.013,2496.725,2444.668,2628.065,341.271,341.57,85.133,90,151.419,151.419,40.923,40,103.913,104.581,30.314,207.076,337.71,341.271,415.231,43.46,85.133,40.923
2025-10-15T18:06:00.0000000Z,36.627,801.589,730.505,14998.35,15000,5.901,5.889,4449.521,14998.35,14998.35,2541.849,24388.982,286.759,908.707,14556.382,3613.271,749.36,10748.269,58.244,50,49.745,50,50,50,74.901,50,217.244,215.713,2624.012,2497.893,2445.808,2628.068,341.238,341.57,85.186,90,151.419,151.419,40.902,40,103.923,104.581,30.314,207.082,337.81,341.238,415.278,43.521,85.186,40.902
2025-10-15T18:07:00.0000000Z,36.641,801.53,730.506,14998.326,15000,5.884,5.872,4442.43,14998.326,14998.326,2549.024,24403.863,285.542,911.602,14547.576,3617.406,744.606,10753.312,58.31,50,49.69,50,50,50,75.057,50,217.514,215.713,2624.011,2499.057,2446.942,2628.071,341.21,341.57,85.243,90,151.419,151.419,40.864,40,103.934,104.581,30.314,207.088,337.919,341.21,415.366,43.584,85.243,40.864
2025-10-15T18:08:00.0000000Z,36.654,801.47,730.508,14998.285,15000,5.867,5.856,4435.407,14998.285,14998.285,2556.223,24419.467,284.342,914.289,14535.007,3621.18,739.933,10758.365,58.376,50,49.645,50,50,50,75.198,50,217.759,215.713,2624.01,2500.229,2448.085,2628.074,341.185,341.57,85.304,90,151.419,151.419,40.813,40,103.945,104.581,30.314,207.093,338.036,341.185,415.494,43.647,85.304,40.813
2025-10-15T18:09:00.0000000Z,36.667,801.41,730.51,14998.236,15000,5.851,5.839,4428.45,14998.236,14998.236,2563.452,24435.752,283.16,916.807,14521.128,3625.289,735.347,10763.45,58.441,50,49.613,50,50,50,75.321,50,217.981,215.713,2624.01,2501.417,2449.242,2628.077,341.163,341.57,85.368,90,151.419,151.419,40.756,40,103.957,104.581,30.314,207.099,338.16,341.163,415.655,43.712,85.368,40.756
2025-10-15T18:10:00.0000000Z,36.68,801.349,730.512,14998.185,15000,5.834,5.822,4421.557,14998.185,14998.185,2570.718,24452.682,281.997,919.2,14507.792,3630.29,730.859,10768.565,58.506,50,49.595,50,50,50,75.424,50,218.187,215.713,2624.009,2502.622,2450.416,2628.08,341.143,341.57,85.436,90,151.419,151.419,40.695,40,103.97,104.581,30.314,207.105,338.289,341.143,415.842,43.777,85.436,40.695
2025-10-15T18:11:00.0000000Z,36.692,801.287,730.515,14998.136,15000,5.818,5.806,4414.727,14998.136,14998.136,2578.026,24470.219,280.852,921.505,14496.184,3636.541,726.478,10773.695,58.57,50,49.59,50,50,50,75.508,50,218.38,215.713,2624.008,2503.842,2451.606,2628.083,341.124,341.57,85.505,90,151.419,151.419,40.634,40,103.985,104.581,30.314,207.111,338.423,341.124,416.049,43.842,85.505,40.634
2025-10-15T18:12:00.0000000Z,36.705,801.222,730.517,14998.087,15000,5.801,5.789,4407.958,14998.087,14998.087,2585.376,24488.328,279.727,923.748,14486.904,3644.211,722.217,10778.811,58.633,50,49.596,50,50,50,75.573,50,218.563,215.713,2624.007,2505.075,2452.808,2628.086,341.107,341.57,85.577,90,151.419,151.419,40.574,40,104.002,104.581,30.314,207.117,338.562,341.107,416.272,43.908,85.577,40.574
2025-10-15T18:13:00.0000000Z,36.718,801.157,730.519,14998.04,15000,5.785,5.772,4401.251,14998.04,14998.04,2592.77,24506.979,278.622,925.945,14480.125,3653.324,718.087,10783.882,58.696,50,49.61,50,50,50,75.62,50,218.739,215.713,2624.007,2506.319,2454.021,2628.09,341.091,341.57,85.651,90,151.419,151.419,40.518,40,104.02,104.581,30.314,207.123,338.705,341.091,416.508,43.974,85.651,40.518
2025-10-15T18:14:00.0000000Z,36.73,801.09,730.522,14997.993,15000,5.768,5.756,4394.606,14997.993,14997.993,2600.207,24526.135,277.537,928.107,14475.738,3663.812,714.104,10788.873,58.758,50,49.63,50,50,50,75.649,50,218.907,215.713,2624.006,2507.574,2455.245,2628.093,341.076,341.57,85.726,90,151.419,151.419,40.464,40,104.041,104.581,30.314,207.129,338.852,341.076,416.754,44.04,85.726,40.464
2025-10-15T18:15:00.0000000Z,36.743,801.023,730.524,14997.946,15000,5.751,5.739,4388.026,14997.946,14997.946,2607.687,24545.77,276.472,930.241,14473.471,3675.554,710.281,10793.753,58.82,50,49.654,50,50,50,75.661,50,219.069,215.713,2624.005,2508.838,2456.477,2628.096,341.062,341.57,85.803,90,151.419,151.419,40.413,40,104.063,104.581,30.314,207.135,339.002,341.062,417.01,44.105,85.803,40.413
2025-10-15T18:16:00.0000000Z,36.756,800.954,730.527,14997.898,15000,5.735,5.722,4381.512,14997.898,14997.898,2615.211,24565.861,275.427,932.349,14472.968,3688.409,706.633,10798.493,58.88,50,49.679,50,50,50,75.658,50,219.226,215.713,2624.004,2510.111,2457.718,2628.098,341.049,341.57,85.88,90,151.419,151.419,40.365,40,104.087,104.581,30.314,207.142,339.156,341.049,417.275,44.171,85.88,40.365
2025-10-15T18:17:00.0000000Z,36.769,800.885,730.53,14997.849,15000,5.718,5.706,4375.067,14997.849,14997.849,2622.778,24586.385,274.404,934.437,14473.854,3702.229,703.172,10803.068,58.941,50,49.705,50,50,50,75.639,50,219.377,215.713,2624.004,2511.392,2458.967,2628.101,341.036,341.57,85.959,90,151.419,151.419,40.319,40,104.113,104.581,30.314,207.148,339.312,341.036,417.547,44.236,85.959,40.319
2025-10-15T18:18:00.0000000Z,36.782,800.815,730.534,14997.799,15000,5.702,5.689,4368.695,14997.799,14997.799,2630.388,24607.318,273.401,936.506,14475.763,3716.875,699.912,10807.457,59,50,49.73,50,50,50,75.606,50,219.524,215.713,2624.003,2512.681,2460.223,2628.103,341.024,341.57,86.039,90,151.419,151.419,40.274,40,104.141,104.581,30.314,207.154,339.471,341.024,417.827,44.301,86.039,40.274
2025-10-15T18:19:00.0000000Z,36.794,800.745,730.537,14997.748,15000,5.685,5.672,4362.401,14997.748,14997.748,2638.043,24628.646,272.421,938.558,14478.368,3732.221,696.867,10811.641,59.059,50,49.753,50,50,50,75.559,50,219.665,215.713,2624.002,2513.978,2461.487,2628.106,341.013,341.57,86.12,90,151.419,151.419,40.229,40,104.171,104.581,30.314,207.16,339.633,341.013,418.113,44.366,86.12,40.229
2025-10-15T18:20:00.0000000Z,36.807,800.674,730.541,14997.694,15000,5.669,5.656,4356.188,14997.694,14997.694,2645.742,24650.352,271.461,940.596,14481.388,3748.159,694.047,10815.608,59.117,50,49.774,50,50,50,75.497,50,219.803,215.713,2624.001,2515.283,2462.758,2628.108,341.002,341.57,86.202,90,151.419,151.419,40.186,40,104.202,104.581,30.314,207.167,339.797,341.002,418.406,44.43,86.202,40.186
2025-10-15T18:21:00.0000000Z,36.821,800.602,730.544,14997.64,15000,5.652,5.639,4350.061,14997.64,14997.64,2653.485,24672.414,270.524,942.622,14484.596,3764.596,691.464,10819.346,59.175,50,49.792,50,50,50,75.422,50,219.937,215.713,2624,2516.594,2464.037,2628.11,340.992,341.57,86.285,90,151.419,151.419,40.142,40,104.235,104.581,30.314,207.173,339.964,340.992,418.704,44.494,86.285,40.142
2025-10-15T18:22:00.0000000Z,36.834,800.53,730.548,14997.584,15000,5.635,5.622,4344.026,14997.584,14997.584,2661.273,24694.826,269.608,944.636,14487.818,3781.461,689.128,10822.844,59.231,50,49.808,50,50,50,75.332,50,220.066,215.713,2623.999,2517.913,2465.322,2628.111,340.982,341.57,86.369,90,151.419,151.419,40.098,40,104.269,104.581,30.314,207.18,340.133,340.982,419.009,44.557,86.369,40.098
2025-10-15T18:23:00.0000000Z,36.847,800.458,730.552,14997.526,15000,5.619,5.606,4338.087,14997.526,14997.526,2669.106,24717.57,268.715,946.64,14490.93,3798.696,687.047,10826.096,59.287,50,49.821,50,50,50,75.228,50,220.192,215.713,2623.997,2519.239,2466.614,2628.112,340.972,341.57,86.454,90,151.419,151.419,40.053,40,104.304,104.581,30.314,207.186,340.304,340.972,419.318,44.619,86.454,40.053
2025-10-15T18:24:00.0000000Z,36.86,800.385,730.556,14997.466,15000,5.602,5.589,4332.25,14997.466,14997.466,2676.985,24740.637,267.845,948.635,14493.852,3816.26,685.23,10829.094,59.341,50,49.832,50,50,50,75.11,50,220.315,215.713,2623.996,2520.571,2467.912,2628.113,340.963,341.57,86.539,90,151.419,151.419,40.008,40,104.341,104.581,30.314,207.193,340.476,340.963,419.633,44.682,86.539,40.008
2025-10-15T18:25:00.0000000Z,36.874,800.311,730.56,14997.405,15000,5.586,5.572,4326.521,14997.405,14997.405,2684.911,24764.012,266.997,950.621,14496.541,3834.123,683.684,10831.833,59.395,50,49.841,50,50,50,74.978,50,220.434,215.713,2623.995,2521.91,2469.217,2628.114,340.954,341.57,86.626,90,151.419,151.419,39.963,40,104.378,104.581,30.314,207.199,340.651,340.954,419.953,44.743,86.626,39.963
2025-10-15T18:26:00.0000000Z,36.887,800.237,730.565,14997.341,15000,5.569,5.556,4320.903,14997.341,14997.341,2692.882,24787.688,266.172,952.6,14498.984,3852.268,682.417,10834.307,59.447,50,49.849,50,50,50,74.831,50,220.55,215.713,2623.993,2523.256,2470.528,2628.115,340.946,341.57,86.713,90,151.419,151.419,39.916,40,104.416,104.581,30.314,207.206,340.828,340.946,420.277,44.804,86.713,39.916
2025-10-15T18:27:00.0000000Z,36.901,800.163,730.569,14997.276,15000,5.553,5.539,4315.403,14997.276,14997.276,2700.9,24811.654,265.371,954.571,14501.191,3870.686,681.434,10836.512,59.498,50,49.855,50,50,50,74.67,50,220.662,215.713,2623.992,2524.607,2471.845,2628.115,340.938,341.57,86.801,90,151.419,151.419,39.87,40,104.455,104.581,30.314,207.212,341.007,340.938,420.606,44.864,86.801,39.87
2025-10-15T18:28:00.0000000Z,36.914,800.089,730.573,14997.207,15000,5.536,5.522,4310.027,14997.207,14997.207,2708.966,24835.906,264.593,956.535,14503.186,3889.374,680.741,10838.441,59.549,50,49.861,50,50,50,74.494,50,220.772,215.713,2623.99,2525.965,2473.167,2628.115,340.93,341.57,86.89,90,151.419,151.419,39.822,40,104.495,104.581,30.314,207.219,341.187,340.93,420.939,44.923,86.89,39.822
2025-10-15T18:29:00.0000000Z,36.928,800.014,730.578,14997.137,15000,5.52,5.506,4304.779,14997.137,14997.137,2717.079,24860.432,263.838,958.493,14505.004,3908.335,680.343,10840.09,59.598,50,49.866,50,50,50,74.303,50,220.878,215.713,2623.989,2527.329,2474.496,2628.114,340.922,341.57,86.979,90,151.419,151.419,39.775,40,104.535,104.581,30.314,207.226,341.369,340.922,421.277,44.982,86.979,39.775
2025-10-15T18:30:00.0000000Z,36.942,799.938,730.582,14997.064,15000,5.503,5.489,4299.664,14997.064,14997.064,2725.239,24885.229,263.108,960.443,14506.683,3927.573,680.245,10841.455,59.645,50,49.87,50,50,50,74.097,50,220.982,215.713,2623.987,2528.699,2475.83,2628.114,340.914,341.57,87.069,90,151.419,151.419,39.727,40,104.577,104.581,30.314,207.232,341.552,340.914,421.619,45.04,87.069,39.727
2025-10-15T18:31:00.0000000Z,36.956,799.863,730.587,14996.988,15000,5.486,5.472,4294.688,14996.988,14996.988,2733.448,24910.287,262.401,962.387,14508.265,3947.096,680.451,10842.529,59.692,50,49.874,50,50,50,73.876,50,221.083,215.713,2623.985,2530.074,2477.17,2628.113,340.907,341.57,87.16,90,151.419,151.419,39.679,40,104.618,104.581,30.314,207.239,341.737,340.907,421.964,45.097,87.16,39.679
2025-10-15T18:32:00.0000000Z,36.97,799.787,730.592,14996.909,15000,5.47,5.456,4289.857,14996.909,14996.909,2741.706,24935.605,261.718,964.325,14509.786,3966.911,680.966,10843.307,59.737,50,49.878,50,50,50,73.641,50,221.181,215.713,2623.984,2531.456,2478.515,2628.112,340.9,341.57,87.252,90,151.419,151.419,39.631,40,104.661,104.581,30.314,207.246,341.924,340.9,422.314,45.153,87.252,39.631
2025-10-15T18:33:00.0000000Z,36.985,799.71,730.597,14996.827,15000,5.453,5.439,4285.176,14996.827,14996.827,2750.012,24961.176,261.06,966.257,14511.281,3987.026,681.792,10843.785,59.781,50,49.882,50,50,50,73.391,50,221.276,215.713,2623.982,2532.843,2479.866,2628.11,340.893,341.57,87.344,90,151.419,151.419,39.583,40,104.703,104.581,30.314,207.252,342.112,340.893,422.668,45.208,87.344,39.583
2025-10-15T18:34:00.0000000Z,36.999,799.633,730.601,14996.741,15000,5.437,5.422,4280.649,14996.741,14996.741,2758.368,24986.994,260.426,968.182,14512.779,4007.449,682.935,10843.957,59.823,50,49.886,50,50,50,73.127,50,221.369,215.713,2623.98,2534.236,2481.223,2628.108,340.886,341.57,87.437,90,151.419,151.419,39.535,40,104.746,104.581,30.314,207.259,342.301,340.886,423.025,45.262,87.437,39.535
